5905157,39,2:20pm EST (12/28/19)
6029220,39,1:10pm EST (12/28/19)
5909229,39,6:55pm EST (12/27/19)
5896513,39,5:24pm EST (12/27/19)
5906910,39,3:40pm EST (12/27/19)
6001000,39,6:54am EST (12/27/19)
5882000,39,8:41pm EST (12/26/19)
5879924,39,3:53am EST (12/26/19)
5860000,39,11:54pm EST (12/25/19)
5944138,39,8:42pm EST (12/25/19)
5854232,39,8:49pm EST (12/24/19)
5831435,39,3:34pm EST (12/24/19)
5856849,39,2:49pm EST (12/24/19)
5830993,39,1:12am EST (12/24/19)
5821021,39,12:22pm EST (12/23/19)
5796465,39,4:56am EST (12/23/19)
5818321,39,12:07am EST (12/23/19)
5831849,39,11:01am EST (12/22/19)
5823867,39,6:16pm EST (12/20/19)
5807374,39,5:21am EST (12/17/19)
5809370,39,7:03pm EST (12/16/19)
5830000,39,4:58pm EST (12/16/19)
5787677,39,1:47pm EST (12/16/19)
5792263,39,4:49pm EST (12/15/19)
5774670,39,8:28pm EST (12/14/19)
5777000,39,6:28pm EST (12/14/19)
5760000,39,10:27am EST (12/13/19)
5842185,39,12:29pm EST (12/12/19)
5788652,39,6:09am EST (12/12/19)
5777618,39,5:54pm EST (12/11/19)
5756028,39,10:08am EST (12/11/19)
5777707,39,4:57pm EST (12/10/19)
5737697,39,11:51am EST (12/07/19)
5735286,39,3:25pm EST (12/06/19)
5741756,39,10:35am EST (12/05/19)
5717369,39,10:27am EST (12/03/19)
5717000,39,10:11am EST (12/02/19)
5730297,39,1:37pm EST (12/01/19)
5824922,39,3:34am EST (12/01/19)
5737347,39,4:36pm EST (11/30/19)
5698939,39,12:02am EST (11/30/19)
5810000,39,11:58pm EST (11/28/19)
5705983,39,2:34pm EST (11/28/19)
5664000,39,1:26pm EST (11/28/19)
5687825,39,9:24am EST (11/28/19)
5691640,39,4:52am EST (11/28/19)
5605000,39,3:24am EST (11/26/19)
5675361,39,8:09pm EST (11/22/19)
5667540,39,8:46am EST (11/22/19)
5663454,39,7:04pm EST (11/20/19)
5669272,39,2:35am EST (11/19/19)
5590000,39,8:17am EST (11/17/19)
5660422,39,9:46pm EST (11/16/19)
5765000,39,10:28am EST (11/16/19)
5655368,39,4:34pm EST (11/14/19)
5646704,39,4:27pm EST (11/14/19)
5553614,39,4:58am EST (11/14/19)
5673197,39,8:02pm EST (11/12/19)
5648644,39,7:51pm EST (11/12/19)
5623754,39,8:00am EST (11/12/19)
5678790,39,10:10pm EST (11/11/19)
5596331,39,4:38pm EST (11/09/19)
5711899,39,3:45pm EST (11/08/19)
5720000,39,8:14am EST (11/08/19)
5654783,39,12:35pm EST (11/07/19)
5599625,39,12:01pm EST (11/07/19)
5596525,39,8:59pm EST (11/06/19)
5599754,39,2:47pm EST (11/06/19)
5613911,39,9:00pm EST (11/05/19)
5707470,39,10:07am EST (11/05/19)
5558089,39,3:43am EST (11/05/19)
5598614,39,8:19pm EST (11/03/19)
5612859,39,1:27pm EST (11/03/19)
5585022,39,9:20am EST (11/02/19)
5590404,39,9:50pm EST (10/31/19)
5588040,39,8:11pm EST (10/30/19)
5583522,39,6:25pm EST (10/30/19)
5583022,39,3:01pm EST (10/30/19)
5674276,39,6:38pm EST (10/29/19)
5583711,39,3:56pm EST (10/29/19)
5680386,39,10:17am EST (10/29/19)
5581711,39,1:06am EST (10/29/19)
5573583,39,1:02am EST (10/29/19)
5563150,39,7:41pm EST (10/27/19)
5558433,39,6:59pm EST (10/26/19)
5562340,39,5:26pm EST (10/26/19)
5540000,39,3:06am EST (10/25/19)
5545897,39,3:57pm EST (10/24/19)
5551628,39,8:27pm EST (10/23/19)
5551528,39,7:10pm EST (10/23/19)
5533889,39,11:50am EST (10/23/19)
5562265,39,12:54am EST (10/23/19)
5531000,39,9:54pm EST (10/22/19)
5536186,39,7:52pm EST (10/22/19)
5561365,39,6:38pm EST (10/22/19)
5557068,39,5:48pm EST (10/22/19)
5548375,39,3:22pm EST (10/22/19)
5527000,39,3:41pm EST (10/21/19)
5638741,39,11:37am EST (10/21/19)
5641644,39,7:59pm EST (10/19/19)
