5896417,48,10:34pm EST (12/26/19)
5867930,48,11:04pm EST (12/25/19)
5797083,48,4:30pm EST (12/17/19)
5783283,48,12:44pm EST (12/16/19)
5791217,48,10:45pm EST (12/14/19)
5748123,48,12:56am EST (12/12/19)
5828060,48,4:43pm EST (12/11/19)
5755938,48,12:02pm EST (12/09/19)
5758931,48,2:00am EST (12/09/19)
5731555,48,9:39pm EST (12/04/19)
5719200,48,8:09pm EST (12/02/19)
5734126,48,10:09am EST (12/01/19)
5725972,48,8:17pm EST (11/30/19)
5657982,48,7:48pm EST (11/21/19)
5674001,48,12:37pm EST (11/16/19)
5637754,48,5:26pm EST (11/10/19)
5548275,48,1:22pm EST (10/22/19)
5421517,48,8:29pm EST (10/14/19)
5502400,48,11:30am EST (10/12/19)
5396937,48,12:57pm EST (09/23/19)
5336650,48,11:57am EST (09/12/19)
5101284,48,10:01pm EST (08/04/19)
4954000,48,5:17am EST (07/18/19)
4985412,48,12:52am EST (07/16/19)
5003555,48,11:43am EST (07/14/19)
4904795,48,7:47am EST (07/14/19)
5000000,48,3:14am EST (07/06/19)
4868488,48,10:09pm EST (06/29/19)
4868318,48,12:19pm EST (06/29/19)
4864206,48,10:16pm EST (06/28/19)
4925000,48,9:34am EST (06/25/19)
4839625,48,2:30am EST (06/25/19)
4803000,48,12:20am EST (06/20/19)
4773006,48,4:59pm EST (06/15/19)
4754056,48,9:21pm EST (06/12/19)
4741253,48,10:49am EST (06/11/19)
4749531,48,11:56pm EST (06/10/19)
4684639,48,6:01pm EST (06/01/19)
4691452,48,9:14pm EST (05/31/19)
4633733,48,7:17pm EST (05/24/19)
4627000,48,9:00am EST (05/23/19)
4494494,48,7:14pm EST (05/06/19)
4537458,48,11:39am EST (05/04/19)
4510000,48,5:49pm EST (04/29/19)
4550000,48,10:44pm EST (04/27/19)
4336406,48,6:10pm EST (04/11/19)
4322551,48,5:43pm EST (04/10/19)
4395683,48,2:30pm EST (04/09/19)
4272000,48,2:44am EST (04/05/19)
4286022,48,7:59pm EST (04/02/19)
4306157,48,10:29am EST (04/02/19)
4258406,48,8:18am EST (04/01/19)
4280000,48,6:14pm EST (03/28/19)
4220000,48,11:55am EST (03/27/19)
4196567,48,10:41pm EST (03/26/19)
4165861,48,10:34pm EST (03/24/19)
4147000,48,2:36pm EST (03/21/19)
4147809,48,11:48am EST (03/21/19)
4020085,48,7:06am EST (03/16/19)
4073826,48,7:24pm EST (03/13/19)
4056582,48,5:04pm EST (03/11/19)
4027536,48,7:18pm EST (03/09/19)
3951300,48,10:12pm EST (03/02/19)
3950657,48,10:55am EST (03/01/19)
3946074,48,1:09am EST (02/26/19)
3651032,48,8:38pm EST (02/06/19)
3555000,48,1:27am EST (02/02/19)
3542427,48,10:52pm EST (02/01/19)
3482243,48,6:46pm EST (01/29/19)
3269420,48,2:34am EST (01/20/19)
3253383,48,6:22pm EST (01/18/19)
