5914117,56,3:07pm EST (12/28/19)
6023341,56,10:46pm EST (12/27/19)
5900000,56,3:17pm EST (12/27/19)
5914803,56,3:01pm EST (12/19/19)
5802407,56,10:39am EST (12/19/19)
5824127,56,7:43pm EST (12/18/19)
5913000,56,1:12am EST (12/17/19)
5797157,56,8:30pm EST (12/15/19)
5789347,56,8:16am EST (12/15/19)
5793590,56,7:52pm EST (12/13/19)
5743107,56,6:53pm EST (12/07/19)
5841465,56,11:49pm EST (12/03/19)
5730197,56,12:12pm EST (12/01/19)
5711583,56,6:50pm EST (11/27/19)
5706872,56,2:56pm EST (11/27/19)
5707683,56,5:00pm EST (11/26/19)
5679607,56,9:51pm EST (11/24/19)
5735352,56,10:33pm EST (11/12/19)
5646311,56,6:10pm EST (11/12/19)
5635461,56,10:28pm EST (11/11/19)
5632897,56,1:58pm EST (11/10/19)
5611611,56,1:13pm EST (11/10/19)
5620997,56,6:35am EST (11/09/19)
5595582,56,3:30pm EST (11/07/19)
5623710,56,2:24am EST (11/07/19)
5613211,56,6:03pm EST (11/05/19)
5585000,56,1:12pm EST (11/03/19)
5667281,56,3:13pm EST (10/30/19)
5505167,56,2:04pm EST (10/28/19)
5593526,56,12:04am EST (10/28/19)
5558940,56,6:55pm EST (10/27/19)
5524568,56,8:59pm EST (10/16/19)
5550000,56,5:35pm EST (10/09/19)
5495147,56,4:58pm EST (10/08/19)
5472133,56,1:04am EST (10/05/19)
5459614,56,7:57am EST (10/02/19)
5454628,56,10:10pm EST (10/01/19)
5442204,56,12:12am EST (09/28/19)
5410465,56,10:23am EST (09/22/19)
5502116,56,11:09pm EST (09/21/19)
5403330,56,7:23pm EST (09/18/19)
5480104,56,12:58am EST (09/17/19)
5357597,56,5:49pm EST (09/13/19)
5348697,56,5:22pm EST (09/12/19)
5352645,56,6:01pm EST (09/11/19)
5330243,56,3:19am EST (09/11/19)
5339717,56,2:09am EST (09/10/19)
5429356,56,1:47pm EST (09/08/19)
5305010,56,4:19pm EST (09/07/19)
5315500,56,1:45pm EST (09/07/19)
5293248,56,2:23pm EST (09/06/19)
5275122,56,10:56pm EST (09/02/19)
5263610,56,4:36am EST (09/01/19)
5193000,56,4:58pm EST (08/31/19)
5165880,56,3:28am EST (08/26/19)
5221803,56,5:21am EST (08/21/19)
5139519,56,6:34pm EST (08/19/19)
5299208,56,4:32pm EST (08/18/19)
5205781,56,9:24pm EST (08/17/19)
5195858,56,4:31pm EST (08/15/19)
5156352,56,10:58pm EST (08/09/19)
5133442,56,4:55am EST (08/07/19)
5114703,56,11:14pm EST (08/06/19)
5116381,56,10:27pm EST (08/05/19)
5098216,56,8:10pm EST (08/01/19)
5095665,56,10:59pm EST (07/31/19)
5067539,56,2:25pm EST (07/31/19)
5000000,56,12:41am EST (07/31/19)
5151000,56,7:56pm EST (07/29/19)
5046916,56,11:35pm EST (07/26/19)
5044468,56,7:24pm EST (07/25/19)
5034669,56,9:15pm EST (07/24/19)
5018559,56,5:57pm EST (07/23/19)
5026737,56,1:14am EST (07/23/19)
5030497,56,3:54am EST (07/22/19)
5123766,56,6:24pm EST (07/19/19)
4999653,56,5:34am EST (07/18/19)
4974200,56,8:50am EST (07/13/19)
4953851,56,11:09pm EST (07/12/19)
4950370,56,2:48pm EST (07/10/19)
4964885,56,12:43am EST (07/10/19)
4929903,56,10:28am EST (07/08/19)
5012843,56,12:06am EST (07/07/19)
4958838,56,3:29pm EST (07/06/19)
4944861,56,6:23pm EST (07/05/19)
4895894,56,7:14pm EST (07/01/19)
4909570,56,2:08am EST (07/01/19)
4905000,56,9:04pm EST (06/30/19)
4875830,56,10:25am EST (06/30/19)
4845344,56,11:07pm EST (06/24/19)
4837518,56,10:38pm EST (06/22/19)
4779359,56,4:59pm EST (06/22/19)
4910471,56,10:33am EST (06/21/19)
4810252,56,6:20pm EST (06/19/19)
4803448,56,8:16am EST (06/19/19)
4801503,56,10:50pm EST (06/18/19)
4801103,56,7:34am EST (06/18/19)
4772842,56,10:14pm EST (06/15/19)
4767034,56,3:59pm EST (06/13/19)
4776847,56,12:57pm EST (06/12/19)
