6032994,60e,7:47pm EST (12/28/19)
5941081,60e,7:18pm EST (12/28/19)
5855597,60e,4:07am EST (12/25/19)
5952801,60e,1:06am EST (12/25/19)
5842511,60e,10:39am EST (12/24/19)
5816850,60e,6:24pm EST (12/21/19)
5828790,60e,2:47pm EST (12/21/19)
5808227,60e,9:08pm EST (12/20/19)
5764249,60e,8:54am EST (12/10/19)
5650000,60e,7:27pm EST (12/06/19)
5744480,60e,6:30pm EST (12/06/19)
5680000,60e,8:41pm EST (11/28/19)
5801719,60e,7:05pm EST (11/26/19)
5702347,60e,9:04am EST (11/26/19)
5684000,60e,3:20am EST (11/26/19)
5669197,60e,3:53pm EST (11/23/19)
5676097,60e,12:38pm EST (11/23/19)
5654125,60e,4:37am EST (11/18/19)
5653466,60e,2:18pm EST (11/15/19)
5625783,60e,2:58am EST (11/11/19)
5616468,60e,2:42pm EST (11/10/19)
5711200,60e,2:25am EST (11/08/19)
5721856,60e,6:28pm EST (11/07/19)
5599754,60e,4:09pm EST (11/06/19)
5599154,60e,11:46am EST (11/06/19)
5580369,60e,3:44pm EST (11/03/19)
5578297,60e,7:04am EST (10/29/19)
5521390,60e,1:54pm EST (10/14/19)
5499900,60e,10:37am EST (10/12/19)
5608872,60e,10:49pm EST (10/09/19)
5481097,60e,8:10am EST (10/08/19)
5466590,60e,7:23pm EST (10/03/19)
5451442,60e,4:03am EST (10/02/19)
5428517,60e,10:13am EST (09/28/19)
5420635,60e,1:19pm EST (09/27/19)
5415000,60e,8:25am EST (09/26/19)
5508430,60e,12:19pm EST (09/19/19)
5367593,60e,9:26pm EST (09/15/19)
5353749,60e,12:13pm EST (09/13/19)
5433437,60e,12:23pm EST (09/10/19)
5332677,60e,10:39pm EST (09/08/19)
5281309,60e,4:12pm EST (09/04/19)
5280336,60e,4:09pm EST (09/01/19)
5234719,60e,8:03pm EST (08/24/19)
5227208,60e,12:31am EST (08/23/19)
5207000,60e,6:56am EST (08/11/19)
5144377,60e,6:03pm EST (08/09/19)
5143099,60e,3:31pm EST (08/07/19)
5122554,60e,1:30am EST (08/07/19)
5071794,60e,11:36pm EST (07/30/19)
5023411,60e,5:45pm EST (07/29/19)
5150000,60e,4:00pm EST (07/28/19)
5025429,60e,8:33am EST (07/21/19)
5013391,60e,9:45am EST (07/18/19)
5017041,60e,10:54am EST (07/16/19)
4986612,60e,8:59am EST (07/16/19)
4982409,60e,3:23am EST (07/16/19)
4983248,60e,10:52am EST (07/14/19)
4950887,60e,9:56pm EST (07/13/19)
5035049,60e,2:03pm EST (07/12/19)
4943309,60e,11:28pm EST (07/09/19)
5000000,60e,10:51am EST (07/07/19)
5021336,60e,11:27am EST (07/06/19)
4921700,60e,12:47am EST (07/06/19)
4898300,60e,10:29pm EST (07/04/19)
4896752,60e,11:24am EST (07/02/19)
4920916,60e,10:28pm EST (06/30/19)
4975811,60e,6:48am EST (06/30/19)
4876515,60e,12:17pm EST (06/28/19)
4856000,60e,12:27am EST (06/27/19)
4948645,60e,7:52am EST (06/26/19)
4844234,60e,10:21pm EST (06/25/19)
4900000,60e,7:45am EST (06/24/19)
4792000,60e,4:24am EST (06/18/19)
4804644,60e,11:21pm EST (06/17/19)
4822600,60e,2:53pm EST (06/17/19)
4800000,60e,11:18pm EST (06/14/19)
4754303,60e,8:08pm EST (06/10/19)
4747448,60e,1:05am EST (06/10/19)
4750000,60e,12:31am EST (06/10/19)
4739864,60e,8:23pm EST (06/09/19)
4750000,60e,10:38am EST (06/09/19)
4759966,60e,12:16am EST (06/08/19)
4730564,60e,12:07am EST (06/07/19)
4808368,60e,10:18pm EST (06/06/19)
4747464,60e,8:52pm EST (06/06/19)
4700569,60e,6:46am EST (06/04/19)
4705724,60e,12:15am EST (06/03/19)
4710961,60e,11:44pm EST (06/02/19)
4687345,60e,4:39pm EST (05/31/19)
4560000,60e,10:18am EST (05/17/19)
4628729,60e,10:31pm EST (05/14/19)
4539539,60e,10:15pm EST (05/07/19)
4603111,60e,12:53pm EST (05/05/19)
4619668,60e,11:11am EST (05/05/19)
4621563,60e,8:52pm EST (05/04/19)
4522200,60e,8:38pm EST (05/03/19)
4450091,60e,4:54pm EST (04/24/19)
4421890,60e,10:16pm EST (04/22/19)
4427751,60e,4:02am EST (04/22/19)
