6030000,28e,4:56am EST (12/28/19)
5955188,28e,1:19am EST (12/24/19)
5832259,28e,4:03pm EST (12/23/19)
5804007,28e,11:52pm EST (12/14/19)
5794990,28e,11:22pm EST (12/13/19)
5785637,28e,3:40pm EST (12/12/19)
5662095,28e,6:55pm EST (12/09/19)
5736111,28e,4:41pm EST (12/03/19)
5691032,28e,11:12pm EST (11/28/19)
5710638,28e,9:23pm EST (11/27/19)
5671586,28e,11:21am EST (11/23/19)
5700000,28e,9:28pm EST (11/18/19)
5691932,28e,12:48pm EST (11/17/19)
5663297,28e,3:33pm EST (11/16/19)
5624590,28e,10:38am EST (11/12/19)
5633897,28e,7:28pm EST (11/10/19)
5627000,28e,7:52am EST (11/10/19)
5701000,28e,5:02pm EST (11/09/19)
5694595,28e,12:31am EST (11/04/19)
5609097,28e,4:37pm EST (10/29/19)
5547455,28e,7:35pm EST (10/23/19)
5533889,28e,8:01am EST (10/23/19)
5584090,28e,1:33am EST (10/22/19)
5604097,28e,4:25am EST (10/14/19)
5495445,28e,8:46pm EST (10/13/19)
5524014,28e,7:34pm EST (10/13/19)
5590238,28e,4:34am EST (10/12/19)
5487068,28e,2:28pm EST (10/11/19)
5498597,28e,12:13pm EST (10/08/19)
5430965,28e,9:59am EST (10/06/19)
5466025,28e,12:52am EST (10/06/19)
5556882,28e,7:28pm EST (10/01/19)
5373734,28e,4:00pm EST (09/30/19)
5424269,28e,1:12am EST (09/25/19)
5395124,28e,5:27pm EST (09/18/19)
5382213,28e,5:17am EST (09/18/19)
5365190,28e,11:31pm EST (09/16/19)
5364352,28e,4:50pm EST (09/16/19)
5368518,28e,1:30pm EST (09/15/19)
5365900,28e,6:01pm EST (09/14/19)
5340000,28e,10:41am EST (09/14/19)
5466898,28e,6:40pm EST (09/13/19)
5317623,28e,10:38pm EST (09/08/19)
5422738,28e,4:29pm EST (09/07/19)
5309360,28e,1:40pm EST (09/04/19)
5253472,28e,10:00am EST (08/25/19)
5238881,28e,11:28am EST (08/24/19)
5231342,28e,1:44am EST (08/23/19)
5300000,28e,4:02am EST (08/22/19)
5217784,28e,9:32am EST (08/20/19)
5187422,28e,8:52pm EST (08/16/19)
5186390,28e,6:11pm EST (08/16/19)
5296206,28e,7:42pm EST (08/15/19)
5168580,28e,8:46pm EST (08/14/19)
5162052,28e,11:03am EST (08/11/19)
5146734,28e,10:59pm EST (08/10/19)
5150459,28e,5:46pm EST (08/10/19)
5147547,28e,5:14pm EST (08/10/19)
5085972,28e,9:31am EST (08/10/19)
5080000,28e,10:41am EST (08/04/19)
5070000,28e,2:12am EST (08/04/19)
5087484,28e,6:36pm EST (08/01/19)
5090761,28e,4:33pm EST (08/01/19)
5130000,28e,8:15pm EST (07/30/19)
5001192,28e,8:12pm EST (07/29/19)
5039190,28e,2:30am EST (07/26/19)
5033887,28e,10:48pm EST (07/21/19)
4997441,28e,4:52am EST (07/17/19)
4992000,28e,7:39pm EST (07/16/19)
4979697,28e,3:01pm EST (07/15/19)
4951451,28e,11:51am EST (07/12/19)
4980523,28e,5:26pm EST (07/07/19)
4924515,28e,1:18am EST (07/07/19)
4906969,28e,5:43pm EST (07/05/19)
5000000,28e,3:13pm EST (07/04/19)
5000362,28e,11:39am EST (07/03/19)
4874148,28e,10:34pm EST (06/29/19)
4868733,28e,12:51am EST (06/29/19)
4862594,28e,8:38pm EST (06/28/19)
4942088,28e,1:35pm EST (06/26/19)
4841228,28e,9:31am EST (06/24/19)
4859566,28e,4:00am EST (06/24/19)
4841121,28e,12:18am EST (06/23/19)
4824797,28e,2:39pm EST (06/22/19)
4834688,28e,1:32pm EST (06/20/19)
4831710,28e,3:38pm EST (06/19/19)
4847116,28e,2:03am EST (06/19/19)
4803000,28e,9:06pm EST (06/18/19)
4903221,28e,5:00pm EST (06/17/19)
4790197,28e,6:25am EST (06/17/19)
4792025,28e,12:39pm EST (06/14/19)
4760000,28e,8:38pm EST (06/12/19)
4700000,28e,8:54pm EST (06/10/19)
4742706,28e,5:01am EST (06/08/19)
4700000,28e,12:27am EST (06/06/19)
4736990,28e,5:25pm EST (06/05/19)
4698303,28e,5:30am EST (06/02/19)
4717567,28e,11:39pm EST (06/01/19)
4704018,28e,9:03pm EST (06/01/19)
4710649,28e,6:53pm EST (05/30/19)
